,date,Delhi,Haryana,Karnataka,Kerala,Maharashtra,Punjab,Rajasthan,Tamil Nadu,Telengana,Jammu and Kashmir,Ladakh,Uttar Pradesh,Andhra Pradesh,Uttarakhand,Odisha,Puducherry,West Bengal,Chhattisgarh,Chandigarh,Gujarat,Himachal Pradesh,Madhya Pradesh,Bihar,Manipur,Mizoram,Andaman and Nicobar Islands,Goa,Assam,Jharkhand,Arunachal Pradesh,Tripura,Nagaland,Meghalaya,Nagaland#,Jharkhand#,Madhya Pradesh#,Dadar Nagar Haveli,Sikkim,Dadra and Nagar Haveli and Daman and Diu,Telangana,Telangana***,Lakshadweep,Maharashtra***,Chandigarh***,Punjab***,Uttarakhand***,Bihar****,Goa***,Kerala***,Maharashtra****,Chandigarh****,Goa*****
175,2020-09-01,174748,64732,342423,75385.0,792541.0,53992.0,81693,428041,127697.0,37698,2681,230414,434771.0,19827.0,103536.0,14411.0,162778.0,31503.0,4346.0,96300.0,6116.0,63965.0,136457.0,6252.0,1011.0,3132.0,17418.0,109040.0,41656.0,4112.0,12153.0,3950.0,2368.0,0.0,0.0,0.0,0.0,1652.0,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2020-09-02,177060,66426,351481,76525.0,808306.0,55508.0,83163,433969,130589.0,38223,2733,235757,445139.0,20398.0,106561.0,14766.0,165721.0,33387.0,4550.0,97629.0,6255.0,65490.0,138349.0,6382.0,1020.0,3160.0,18006.0,111724.0,43833.0,4212.0,12702.0,4003.0,2440.0,0.0,0.0,0.0,0.0,1670.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2020-09-03,179569,68218,361341,78072.0,825739.0,56989.0,84674,439959,133406.0,38864,2785,241439,455531.0,21234.0,109780.0,15157.0,168697.0,35683.0,4789.0,98888.0,6416.0,66914.0,141441.0,6507.0,1020.0,3186.0,18642.0,115279.0,44862.0,4360.0,13292.0,4017.0,2517.0,0.0,0.0,0.0,0.0,1704.0,2435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2020-09-04,182306,70099,370206,79625.0,843844.0,58515.0,86227,445851,135884.0,39943,2840,247101,465730.0,22180.0,113411.0,15581.0,171681.0,37967.0,5065.0,100213.0,6615.0,68586.0,142967.0,6609.0,1040.0,3223.0,19355.0,118333.0,46480.0,4574.0,13816.0,4066.0,2626.0,0.0,0.0,0.0,0.0,1738.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2020-09-05,185220,71983,379486,82104.0,863062.0,60013.0,87797,451827,138395.0,40990,2935,253175,476506.0,23011.0,116678.0,16164.0,174659.0,40634.0,5268.0,101533.0,6830.0,70244.0,144104.0,6699.0,1046.0,3257.0,19863.0,121224.0,48039.0,4775.0,14507.0,4107.0,2734.0,0.0,0.0,0.0,0.0,1843.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2020-09-06,188193,74272,389232,84759.0,883862.0,61527.0,89363,457697,140969.0,42241,2996,259765,487331.0,23961.0,120221.0,16566.0,177701.0,43163.0,5502.0,102844.0,7018.0,71880.0,145832.0,6883.0,1062.0,3292.0,20455.0,123922.0,49797.0,4914.0,15109.0,4128.0,2916.0,0.0,0.0,0.0,0.0,1901.0,2537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2020-09-07,191449,76549,398551,87841.0,907212.0,63473.0,90956,463480,142771.0,43557,3036,266283,498125.0,24629.0,124031.0,17032.0,180788.0,45263.0,5763.0,104179.0,7415.0,73574.0,147661.0,7022.0,1114.0,3332.0,20829.0,125459.0,51063.0,5000.0,15508.0,4178.0,3005.0,0.0,0.0,0.0,0.0,1910.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2020-09-08,193526,78773,404324,89489.0,923641.0,65583.0,92536,469256,145163.0,44570,3064,271851,506493.0,25436.0,127892.0,17316.0,183865.0,47280.0,5995.0,105509.0,7660.0,75459.0,149027.0,7106.0,1114.0,3359.0,21173.0,128244.0,52620.0,5180.0,16135.0,4220.0,3034.0,0.0,0.0,0.0,0.0,1939.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2020-09-09,197135,81059,412190,92515.0,943772.0,67547.0,94126,474940,147642.0,45925,3102,278473,517094.0,26094.0,131382.0,17749.0,186956.0,50114.0,6372.0,106804.0,7831.0,77323.0,150502.0,7202.0,1123.0,3392.0,21630.0,130823.0,55296.0,5402.0,16717.0,4245.0,3076.0,0.0,0.0,0.0,0.0,1958.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2020-09-10,201174,83353,421730,95917.0,967349.0,69684.0,95736,480524,150176.0,47542,3142,285041,527512.0,27211.0,135130.0,18084.0,190063.0,52932.0,6704.0,108133.0,8147.0,79192.0,152192.0,7362.0,1192.0,3426.0,22251.0,133066.0,56897.0,5545.0,17252.0,4375.0,3197.0,0.0,0.0,0.0,0.0,1989.0,2643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2020-09-11,205482,85944,430947,99266.0,990795.0,72143.0,97376,486052,152602.0,49134,3177,292029,537687.0,28266.0,139121.0,18536.0,193175.0,55680.0,6987.0,109465.0,8466.0,81379.0,153568.0,7470.0,1333.0,3465.0,22890.0,135805.0,58079.0,5672.0,17811.0,4636.0,3296.0,0.0,0.0,0.0,0.0,2009.0,2671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2020-09-12,209748,88332,440411,102254.0,1015681.0,74616.0,99036,491571,154880.0,50712,3228,299045,547686.0,29221.0,143117.0,19026.0,196332.0,58643.0,7292.0,110809.0,8784.0,83619.0,155445.0,7579.0,1379.0,3494.0,23445.0,138339.0,59040.0,5825.0,18281.0,4946.0,3447.0,0.0,0.0,0.0,0.0,2026.0,2695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2020-09-13,214069,91115,449551,105139.0,1037765.0,77057.0,100705,497066,157096.0,52410,3294,305831,557587.0,30336.0,146894.0,19445.0,199493.0,61763.0,7542.0,112174.0,9229.0,85966.0,156703.0,7731.0,1414.0,3521.0,24185.0,140471.0,60460.0,5975.0,18910.0,5064.0,3615.0,0.0,0.0,0.0,0.0,2055.0,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2020-09-14,218304,93641,459445,108278.0,1060308.0,79679.0,102408,502759,158513.0,54096,3345,312036,567123.0,31973.0,150807.0,19833.0,202708.0,63991.0,7991.0,113500.0,9555.0,88247.0,158285.0,7875.0,1428.0,3546.0,24592.0,141763.0,61474.0,6121.0,19165.0,5083.0,3724.0,0.0,0.0,0.0,0.0,2086.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2020-09-15,221533,96129,467689,110818.0,1077374.0,82113.0,104138,508511,160571.0,55325,3419,317195,575079.0,33016.0,155005.0,20226.0,205919.0,67327.0,8245.0,114834.0,9923.0,90730.0,160366.0,7971.0,1468.0,3557.0,24898.0,144166.0,62737.0,6298.0,19696.0,5214.0,3864.0,0.0,0.0,0.0,0.0,2119.0,2763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2020-09-16,225796,98622,475265,114033.0,1097856.0,84482.0,105898,514208,162844.0,56654,3499,324036,583925.0,34407.0,158650.0,20601.0,209146.0,70777.0,8592.0,116183.0,10335.0,93053.0,160871.0,8210.0,1480.0,3574.0,25511.0,146575.0,64439.0,6466.0,20150.0,5229.0,4036.0,0.0,0.0,0.0,0.0,2173.0,2783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2020-09-17,230269,101316,484990,117863.0,1121221.0,87184.0,107680,519860,165003.0,58244,3535,330265,592760.0,35947.0,162920.0,21111.0,212383.0,73966.0,8958.0,117547.0,10795.0,95515.0,162463.0,8320.0,1506.0,3593.0,26139.0,148969.0,66074.0,6692.0,20676.0,5263.0,4195.0,0.0,0.0,0.0,0.0,2221.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2020-09-18,234701,103773,494356,122214.0,1145840.0,90032.0,109473,525420,167046.0,59711,3576,336294,601462.0,37139.0,167161.0,21428.0,215580.0,77775.0,9256.0,118926.0,11190.0,97906.0,164051.0,8430.0,1534.0,3604.0,26783.0,150349.0,67100.0,6851.0,20949.0,5306.0,4356.0,0.0,0.0,0.0,0.0,2274.0,2831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2020-09-19,238828,106261,502982,126381.0,1167496.0,92833.0,111290,530908,169169.0,61041,3635,342788,609558.0,38007.0,171341.0,21913.0,218772.0,81617.0,9506.0,120336.0,11622.0,100458.0,165218.0,8607.0,1548.0,3631.0,27379.0,152858.0,68578.0,7005.0,21484.0,5357.0,4445.0,0.0,0.0,0.0,0.0,2303.0,2859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2020-09-20,242899,108952,511346,131005.0,1188015.0,95529.0,113124,536477,171306.0,62533,3708,348517,617776.0,40085.0,175550.0,22456.0,221960.0,84234.0,9796.0,121768.0,11908.0,103065.0,166788.0,8724.0,1578.0,3644.0,28022.0,155453.0,69860.0,7250.0,22032.0,5392.0,4557.0,0.0,0.0,0.0,0.0,2423.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2020-09-21,246711,111257,519537,135721.0,1208642.0,97689.0,114989,541993,172608.0,63990,3753,354275,625514.0,40963.0,179880.0,22926.0,225137.0,86183.0,10082.0,123175.0,12129.0,105644.0,169024.0,8894.0,1585.0,3651.0,28429.0,156680.0,71352.0,7385.0,22275.0,5451.0,4660.0,0.0,0.0,0.0,0.0,2472.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2020-09-22,249259,113075,526876,138631.0,1224380.0,99930.0,116881,547337,174774.0,65026,3832,358893,631749.0,41777.0,184122.0,23191.0,228302.0,88181.0,10298.0,124605.0,12438.0,108167.0,169651.0,9010.0,1692.0,3673.0,28753.0,159320.0,72673.0,7595.0,22834.0,5544.0,4733.0,0.0,0.0,0.0,0.0,2528.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2020-09-23,253075,114870,533850,142756.0,1242770.0,101341.0,118793,552674,177070.0,66261,3887,364543,639302.0,42651.0,188311.0,23684.0,231484.0,90917.0,10546.0,126007.0,12769.0,110711.0,171255.0,9280.0,1713.0,3691.0,29343.0,161393.0,73948.0,7844.0,23338.0,5604.0,4791.0,0.0,0.0,0.0,0.0,2594.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2020-09-24,256849,116712,541203,148606.0,1262866.0,103280.0,120756,558182,179348.0,67437,3928,369410,646843.0,43527.0,192599.0,24289.0,234676.0,93270.0,10757.0,127397.0,13077.0,113036.0,172663.0,9408.0,1749.0,3717.0,29947.0,163487.0,75193.0,8130.0,23734.0,5667.0,4934.0,0.0,0.0,0.0,0.0,2643.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2020-09-25,260623,118554,548557,154456.0,1282963.0,105220.0,122720,563691,181627.0,68614,3969,374277,654385.0,44404.0,196888.0,24895.0,237869.0,95623.0,10968.0,128787.0,13386.0,115361.0,174071.0,9537.0,1786.0,3744.0,30552.0,165582.0,76438.0,8416.0,24130.0,5730.0,5078.0,0.0,0.0,0.0,0.0,2692.0,2977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2020-09-26,264450,120578,557212,160933.0,1300757.0,107096.0,124730,569370,183866.0,69832,4025,378533,661458.0,45332.0,201096.0,25489.0,241059.0,98565.0,11212.0,130229.0,13679.0,117588.0,175525.0,9791.0,1835.0,3759.0,31071.0,167374.0,77709.0,8671.0,24408.0,5768.0,5158.0,0.0,0.0,0.0,0.0,2785.0,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2020-09-27,267822,122267,566023,167939.0,1321176.0,108684.0,126775,575017,185833.0,71049,4093,382835,668751.0,46281.0,205452.0,26032.0,244240.0,102461.0,11380.0,131646.0,13996.0,119899.0,177072.0,10051.0,1865.0,3774.0,31574.0,169110.0,78935.0,8869.0,24728.0,5862.0,5212.0,0.0,0.0,0.0,0.0,2833.0,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2020-09-28,271114,123782,575566,175384.0,1339232.0,110106.0,128859,580808,187211.0,72190,4103,387085,675674.0,47045.0,209374.0,26400.0,247425.0,104733.0,11553.0,133057.0,14191.0,122209.0,178702.0,10299.0,1908.0,3794.0,31958.0,169985.0,79909.0,9004.0,24921.0,5946.0,5302.0,0.0,0.0,0.0,0.0,2871.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2020-09-29,273098,125412,582458,179922.0,1351153.0,111375.0,130971,586397,189283.0,73014,4152,390875,681161.0,47502.0,212609.0,26685.0,250580.0,108458.0,11678.0,134461.0,14457.0,124166.0,179832.0,10477.0,1958.0,3803.0,32396.0,173629.0,81417.0,9332.0,25353.0,5957.0,5362.0,0.0,0.0,0.0,0.0,2896.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2020-09-30,276325,126974,592911,187276.0,1366129.0,112460.0,133119,591943,191386.0,74095,4195,394856,687351.0,47995.0,215676.0,27066.0,253768.0,110655.0,11816.0,135842.0,14747.0,126043.0,181285.0,10746.0,1986.0,3821.0,32777.0,177221.0,82540.0,9553.0,25734.0,6040.0,5463.0,0.0,0.0,0.0,0.0,2937.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2020-10-01,279538,128443,602374,195758.0,1383525.0,113805.0,135302,597616,193497.0,75129,4277,398978,693793.0,48621.0,219205.0,27545.0,257046.0,113404.0,11936.0,137212.0,14983.0,128065.0,182661.0,10928.0,2017.0,3834.0,33359.0,179808.0,83602.0,9786.0,26048.0,6142.0,5632.0,0.0,0.0,0.0,0.0,2993.0,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2020-10-02,282752,129912,611837,204241.0,1400922.0,115151.0,137485,603290,195609.0,76163,4360,403101,700235.0,49248.0,222734.0,28024.0,260324.0,116153.0,12057.0,138583.0,15219.0,130088.0,184038.0,11111.0,2049.0,3848.0,33942.0,182396.0,84664.0,10020.0,26362.0,6244.0,5802.0,0.0,0.0,0.0,0.0,3050.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2020-10-03,285672,131388,620630,213499.0,1416513.0,116213.0,139696,608885,197327.0,77253,4429,406995,706790.0,49559.0,226334.0,28534.0,263634.0,118790.0,12212.0,139893.0,15454.0,132107.0,185436.0,11397.0,2103.0,3858.0,34455.0,183812.0,85400.0,10220.0,26552.0,6318.0,6033.0,0.0,0.0,0.0,0.0,3092.0,3061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2020-10-04,288142,132633,630645,221692.0,1429961.0,117185.0,141863,614440,198969.0,78179,4475,410730,713023.0,50520.0,229523.0,28811.0,266982.0,121057.0,12328.0,141215.0,15652.0,133872.0,186802.0,11626.0,2111.0,3871.0,34891.0,185006.0,86305.0,10384.0,26792.0,6435.0,6344.0,0.0,0.0,0.0,0.0,3133.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2020-10-05,290613,133878,640661,229886.0,1443409.0,118157.0,144030,619996,200611.0,79106,4521,414466,719256.0,51481.0,232713.0,29089.0,270331.0,123324.0,12445.0,142538.0,15851.0,135638.0,188168.0,11855.0,2120.0,3884.0,35328.0,186200.0,87210.0,10548.0,27033.0,6552.0,6656.0,0.0,0.0,0.0,0.0,3174.0,3087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2020-10-06,292560,134909,647712,234928.0,1453653.0,119184.0,146195,625391,202594.0,79738,4641,417437,723512.0,51991.0,235330.0,29277.0,273679.0,126005.0,12578.0,143865.0,16033.0,137098.0,189442.0,12105.0,2128.0,3899.0,35719.0,187718.0,88026.0,10783.0,27308.0,6594.0,6767.0,0.0,0.0,0.0,0.0,3191.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2020-10-07,295333,136153,658182,244166.0,1467071.0,120022.0,148331,630623,204619.0,80417,4721,420881,728969.0,52475.0,238164.0,29719.0,277091.0,128872.0,12699.0,145269.0,16299.0,138702.0,190713.0,12297.0,2139.0,3917.0,36194.0,188963.0,88864.0,11025.0,27533.0,6654.0,6966.0,0.0,0.0,0.0,0.0,3212.0,3106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2020-10-08,298107,137398,668652,253405.0,1480489.0,120860.0,150467,635855,206644.0,81097,4802,424326,734427.0,52959.0,240998.0,30161.0,280504.0,131739.0,12820.0,146673.0,16565.0,140307.0,191985.0,12489.0,2150.0,3935.0,36670.0,190209.0,89702.0,11267.0,27759.0,6715.0,7165.0,0.0,0.0,0.0,0.0,3234.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2020-10-09,300833,138682,679356,258850.0,1493884.0,121716.0,152605,640943,208535.0,81793,4902,427459,739719.0,53359.0,244142.0,30539.0,284030.0,134612.0,12922.0,147789.0,16778.0,142022.0,193072.0,12679.0,2157.0,3952.0,37102.0,191397.0,90486.0,11479.0,27982.0,6736.0,7261.0,0.0,0.0,0.0,0.0,3246.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2020-10-10,303693,139932,690269,268100.0,1506018.0,122459.0,154785,646128,210346.0,82429,4987,430666,744864.0,54063.0,246839.0,30904.0,287603.0,137570.0,12985.0,149032.0,16977.0,143629.0,194329.0,12810.0,2162.0,3976.0,37591.0,192416.0,91254.0,11760.0,28153.0,6888.0,7388.0,0.0,0.0,0.0,0.0,3278.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2020-10-11,306559,141090,700786,279855.0,1517434.0,123317.0,156908,651370,212063.0,83064,5059,433712,750517.0,54525.0,249693.0,31233.0,291194.0,140258.0,13081.0,150253.0,17244.0,145245.0,195499.0,13092.0,2175.0,3992.0,37934.0,193387.0,91951.0,11998.0,28352.0,6949.0,7544.0,0.0,0.0,0.0,0.0,3321.0,3152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2020-10-12,309339,142155,710309,289202.0,1528226.0,123973.0,159052,656385,213084.0,83633,5081,436979,755727.0,55051.0,252239.0,31549.0,294806.0,142372.0,13162.0,151434.0,17408.0,146820.0,196531.0,13326.0,2184.0,4005.0,38366.0,193783.0,92525.0,12147.0,28461.0,7019.0,7683.0,0.0,0.0,0.0,0.0,3359.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2020-10-13,311188,143221,717915,295132.0,1535315.0,124535.0,161184,661264,214792.0,84031,5151,439161,758951.0,55347.0,254662.0,31737.0,298389.0,145247.0,13260.0,152603.0,17578.0,148298.0,197535.0,13556.0,2202.0,4023.0,38674.0,195304.0,93035.0,12367.0,28678.0,7240.0,7771.0,0.0,0.0,0.0,0.0,3366.0,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2020-10-14,314224,144302,726106,303896.0,1543837.0,125211.0,163219,665930,216238.0,84708,5238,442118,763573.0,55641.0,256937.0,32004.0,302020.0,147866.0,13331.0,153761.0,17762.0,149761.0,198855.0,13793.0,2212.0,4036.0,39082.0,196786.0,93736.0,12561.0,28859.0,7363.0,7838.0,0.0,0.0,0.0,0.0,3417.0,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2020-10-15,317548,145507,735371,310140.0,1554389.0,125760.0,165240,670392,217670.0,85409,5304,444711,767465.0,56070.0,259541.0,32245.0,305697.0,150696.0,13403.0,154936.0,18008.0,155276.0,200103.0,14094.0,2220.0,4046.0,39438.0,198213.0,94369.0,12768.0,29031.0,7416.0,7991.0,0.0,0.0,0.0,0.0,3459.0,3171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2020-10-16,321031,146706,743848,317929.0,1564615.0,126230.0,167279,674802,219224.0,86057,5393,447383,771503.0,56493.0,262011.0,32486.0,309417.0,153515.0,13477.0,156121.0,18303.0,156584.0,201196.0,14378.0,2229.0,4062.0,39770.0,198982.0,94952.0,12971.0,29193.0,7492.0,8164.0,0.0,0.0,0.0,0.0,3500.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2020-10-17,324459,147933,751390,325212.0,1576062.0,126737.0,169289,679191,220675.0,86754,5441,449935,775470.0,57042.0,264149.0,32766.0,313188.0,155987.0,13532.0,157312.0,18522.0,157936.0,202290.0,14715.0,2245.0,4072.0,40091.0,199749.0,95425.0,13169.0,29327.0,7604.0,8303.0,0.0,0.0,0.0,0.0,3531.0,3177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2020-10-18,327718,149081,758574,334228.0,1586321.0,127154.0,171281,683486,222111.0,87364,5534,452660,779146.0,57648.0,266345.0,32978.0,317053.0,158502.0,13582.0,158473.0,18797.0,159158.0,203457.0,15141.0,2253.0,4083.0,40400.0,200391.0,95967.0,13348.0,29468.0,7698.0,8404.0,0.0,0.0,0.0,0.0,3567.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2020-10-19,331017,150033,765586,341859.0,1595381.0,127630.0,173266,687400,223059.0,87942,5598,455146,783132.0,58024.0,268364.0,33141.0,321036.0,160396.0,13646.0,159564.0,18967.0,160188.0,204363.0,15463.0,2253.0,4108.0,40587.0,200709.0,96352.0,13406.0,29553.0,7816.0,8508.0,0.0,0.0,0.0,0.0,3597.0,3183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2020-10-20,333171,151234,770604,346881.0,1601365.0,128103.0,175226,690936,224545.0,88369,5647,456865,786050.0,58360.0,270346.0,33247.0,325028.0,162772.0,13686.0,160560.0,19135.0,161203.0,205945.0,15778.0,2280.0,4126.0,40746.0,201407.0,96842.0,13643.0,29688.0,7953.0,8536.0,0.0,0.0,0.0,0.0,3601.0,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2020-10-21,336750,152174,776901,353472.0,1609516.0,128590.0,177123,694030,226124.0,88958,5695,459154,789553.0,58601.0,272250.0,33452.0,329057.0,165279.0,13743.0,161686.0,19357.0,162178.0,207405.0,16062.0,2310.0,4141.0,41031.0,202073.0,97414.0,13778.0,29800.0,8020.0,8593.0,0.0,0.0,0.0,0.0,3643.0,3194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2020-10-22,340436,153367,782773,361841.0,1617658.0,129088.0,178933,697116,227580.0,89582,5781,461475,793299.0,59106.0,274181.0,33622.0,333126.0,167639.0,13795.0,162823.0,19621.0,163296.0,208377.0,16267.0,2341.0,4168.0,41339.0,202774.0,98061.0,13912.0,29925.0,8139.0,8621.0,0.0,0.0,0.0,0.0,3677.0,3207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2020-10-23,344318,154495,788551,369323.0,1625197.0,129693.0,180755,700193,229001.0,90166,5812,463858,796919.0,59508.0,276094.0,33832.0,337283.0,170130.0,13848.0,163959.0,19844.0,164341.0,209447.0,16621.0,2359.0,4184.0,41586.0,203282.0,98610.0,14077.0,30070.0,8296.0,8720.0,0.0,0.0,0.0,0.0,3727.0,3213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2020-10-24,348404,155765,793907,377834.0,1632544.0,130157.0,182570,703250,230274.0,90752,5840,466060,800684.0,59796.0,277887.0,33986.0,341426.0,172580.0,13920.0,165071.0,20040.0,165294.0,210196.0,16777.0,2387.0,4207.0,41813.0,203709.0,99045.0,14145.0,30135.0,8436.0,8801.0,0.0,0.0,0.0,0.0,3770.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2020-10-25,352520,157064,798378,386087.0,1638961.0,130640.0,184422,706136,231252.0,91329,5913,468238,804026.0,60155.0,279582.0,34112.0,345574.0,174591.0,13977.0,166092.0,20213.0,166298.0,211258.0,17022.0,2447.0,4225.0,42031.0,203967.0,99428.0,14211.0,30221.0,8515.0,8882.0,0.0,0.0,0.0,0.0,3819.0,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2020-10-26,356656,158304,802817,392930.0,1645020.0,131055.0,186243,709005,231834.0,91861,5933,470270,807023.0,60376.0,281215.0,34193.0,349701.0,175959.0,14038.0,167011.0,20370.0,167249.0,211689.0,17162.0,2493.0,4245.0,42242.0,204171.0,99686.0,14244.0,30257.0,8626.0,9018.0,0.0,0.0,0.0,0.0,3835.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2020-10-27,359488,159457,805947,397217.0,1648665.0,131391.0,188048,711713,232671.0,92225,5978,472077,808924.0,60744.0,282695.0,34336.0,353822.0,177608.0,14085.0,167919.0,20586.0,167969.0,212355.0,17424.0,2527.0,4253.0,42532.0,204386.0,99906.0,14391.0,30293.0,8663.0,9066.0,0.0,0.0,0.0,0.0,3840.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
